"quarter3","total_wage","ID"
"228","4434582","2181039"
"177","2794196","2181040"
"97","1246394","2181041"
"470","8731945","2181042"
"132","1206467","2181043"
"34","349930","2181044"
"135","2033106","2181045"
"105","1873617","2181046"
"25","269237","2181047"
"85","1066211","2181048"
"65","1403157","2181049"
"45","612020","2181050"
"373","4785357","2181051"
"146","2901333","2181052"
"150","3763525","2181053"
"74","1043551","2181054"
"72","1264177","2181055"
"981","17189183","2181056"
"55","607069","2181057"
"177","2794196","2181058"
"124","4481353","2181059"
"230","2875371","2181060"
"72","1264177","2181061"
"105","1873617","2181062"
"145","3867355","2181063"
"611","10911736","2181064"
"95","1072974","2181065"
"107","1014750","2181066"
"34","341207","2181067"
"255","4883659","2181068"
"153","3927648","2181069"
"158","5064510","2181070"
"19","478642","2181071"
"32","345048","2181072"
"38","723759","2181073"
"19","478642","2181074"
"158","5064510","2181075"
"19","478642","2181076"
"32","345048","2181077"
"38","723759","2181078"
"19","478642","2181079"
"3805","63322405","2181080"
"495","10199737","2181081"
"21","211932","2181082"
"25","188227","2181083"
"60","623889","2181084"
"10","22605","2181085"
"117","1279771","2181086"
"228","4434582","2181087"
"125","1745677","2181088"
"73","1192102","2181089"
"16","133558","2181090"
"37","324636","2181091"
"39","469381","2181092"
"25","191717","2181093"
"87","1113403","2181094"
"48","687172","2181095"
"68","545369","2181096"
"15","85686","2181097"
"42","542832","2181098"
"63","1395657","2181099"
"32","495489","2181100"
"45","612020","2181101"
"211","3234635","2181102"
"143","1909986","2181103"
"84","1165773","2181104"
"134","2768280","2181105"
"54","625634","2181106"
"134","3607479","2181107"
"74","1043551","2181108"
"72","1264177","2181109"
"3209","121253662","2181110"
"110","929125","2181111"
"1206","20127434","2181112"
"102","998202","2181113"
"604","10560886","2181114"
"544","11051242","2181115"
"134","3607479","2181116"
"226","2546927","2181117"
"247","4341539","2181118"
"483","6457331","2181119"
"220","2767052","2181120"
"790","14600145","2181121"
"81","835821","2181122"
"40","292359","2181123"
"17","108779","2181124"
"66","787761","2181125"
"140","1575154","2181126"
"80","1256452","2181127"
"228","4434582","2181128"
"125","1745677","2181129"
"96","1236794","2181130"
"132","1206467","2181131"
"33","316807","2181132"
"87","1113403","2181133"
"15","85686","2181134"
"79","984145","2181135"
"63","1395657","2181136"
"45","612020","2181137"
"373","4785357","2181138"
"134","2768280","2181139"
"134","3607479","2181140"
"74","1043551","2181141"
"72","1264177","2181142"
"965","16926195","2181143"
"40","292359","2181144"
"125","1745677","2181145"
"230","2875371","2181146"
"72","1264177","2181147"
"143","3859855","2181148"
"557","9986408","2181149"
"85","889423","2181150"
"107","1014750","2181151"
"33","316807","2181152"
"255","4883659","2181153"
"134","3607479","2181154"
"3712","61278024","2181155"
"495","10199737","2181156"
"21","211932","2181157"
"25","188227","2181158"
"60","623889","2181159"
"10","22605","2181160"
"117","1279771","2181161"
"228","4434582","2181162"
"125","1745677","2181163"
"73","1192102","2181164"
"16","133558","2181165"
"37","324636","2181166"
"39","469381","2181167"
"33","316807","2181168"
"25","191717","2181169"
"87","1113403","2181170"
"48","687172","2181171"
"68","545369","2181172"
"15","85686","2181173"
"42","542832","2181174"
"63","1395657","2181175"
"32","495489","2181176"
"45","612020","2181177"
"211","3234635","2181178"
"143","1909986","2181179"
"84","1165773","2181180"
"44","754054","2181181"
"54","625634","2181182"
"134","3607479","2181183"
"74","1043551","2181184"
"72","1264177","2181185"
"120","1946246","2181186"
"110","929125","2181187"
"1206","20127434","2181188"
"102","998202","2181189"
"604","10560886","2181190"
"544","11051242","2181191"
"134","3607479","2181192"
"226","2546927","2181193"
"157","2327313","2181194"
"483","6457331","2181195"
"220","2767052","2181196"
"790","14600145","2181197"
"81","835821","2181198"
"40","292359","2181199"
"17","108779","2181200"
"66","787761","2181201"
"140","1575154","2181202"
"80","1256452","2181203"
"228","4434582","2181204"
"125","1745677","2181205"
"96","1236794","2181206"
"132","1206467","2181207"
"33","316807","2181208"
"87","1113403","2181209"
"15","85686","2181210"
"79","984145","2181211"
"63","1395657","2181212"
"45","612020","2181213"
"373","4785357","2181214"
"44","754054","2181215"
"134","3607479","2181216"
"74","1043551","2181217"
"72","1264177","2181218"
"965","16926195","2181219"
"40","292359","2181220"
"125","1745677","2181221"
"230","2875371","2181222"
"72","1264177","2181223"
"143","3859855","2181224"
"557","9986408","2181225"
"85","889423","2181226"
"107","1014750","2181227"
"33","316807","2181228"
"255","4883659","2181229"
"134","3607479","2181230"
"397","7724824","2181231"
"40","508863","2181232"
"44","887109","2181233"
"15","142295","2181234"
"7","70555","2181235"
"16","156046","2181236"
"15","253388","2181237"
"9","108552","2181238"
"19","320169","2181239"
"73","1153642","2181240"
"94","2872795","2181241"
"107","1669943","2181242"
"15","253388","2181243"
"40","508863","2181244"
"86","2789207","2181245"
"44","887109","2181246"
"73","1153642","2181247"
"16","156046","2181248"
"16","262988","2181249"
"44","887109","2181250"
"73","1153642","2181251"
"9","108552","2181252"
"19","320169","2181253"
"397","7724824","2181254"
"40","508863","2181255"
"44","887109","2181256"
"15","142295","2181257"
"7","70555","2181258"
"16","156046","2181259"
"15","253388","2181260"
"9","108552","2181261"
"19","320169","2181262"
"73","1153642","2181263"
"94","2872795","2181264"
"107","1669943","2181265"
"15","253388","2181266"
"40","508863","2181267"
"86","2789207","2181268"
"44","887109","2181269"
"73","1153642","2181270"
"16","156046","2181271"
"16","262988","2181272"
"44","887109","2181273"
"73","1153642","2181274"
"9","108552","2181275"
"19","320169","2181276"
"2016","40861995","2181277"
"488","16603151","2181278"
"130","3606053","2181279"
"60","1914277","2181280"
"149","3767980","2181281"
"118","3147283","2181282"
"168","5523185","2181283"
"30","1061290","2181284"
"1342","32767047","2181285"
"21","542575","2181286"
"120","4015483","2181287"
"81","2599278","2181288"
"27","941381","2181289"
"147","4465313","2181290"
"3280","110494673","2181291"
"30","843555","2181292"
"54","1356695","2181293"
"25","676989","2181294"
"831","21844797","2181295"
"3209","121253662","2181296"
"455","13004340","2181297"
"171","5648713","2181298"
"46","1248935","2181299"
"596","22590088","2181300"
"20","791052","2181301"
"142","3377853","2181302"
"1283","38678335","2181303"
"1041","41952573","2181304"
"243","9925456","2181305"
"142","6447503","2181306"
"186","4976102","2181307"
"160","4240067","2181308"
"186","4800448","2181309"
"2291","73383020","2181310"
"173","3994355","2181311"
"21","419324","2181312"
"133","5108103","2181313"
"1859","68474211","2181314"
"50","1430029","2181315"
"1823","74064670","2181316"
"4515","161725207","2181317"
"1889","55969093","2181318"
"91","1698612","2181319"
"932","19548527","2181320"
"890","24286376","2181321"
"14506","635736069","2181322"
"1424","34180777","2181323"
"576","17019991","2181324"
"2105","54439000","2181325"
"1249","52488925","2181326"
"190","5520330","2181327"
"118","3147283","2181328"
"342","8677307","2181329"
"237","6200717","2181330"
"215","6957916","2181331"
"111","3660568","2181332"
"453","8833999","2181333"
"288","8017563","2181334"
"207","6873152","2181335"
"223","7267083","2181336"
"203","5825058","2181337"
"831","21844797","2181338"
"14438","633217554","2181339"
"137","3998366","2181340"
"626","22252545","2181341"
"596","22590088","2181342"
"1019","41634237","2181343"
"389","15441662","2181344"
"451","12536955","2181345"
"1679","60357584","2181346"
"173","3994355","2181347"
"144","4337830","2181348"
"1532","63234824","2181349"
"149","3767980","2181350"
"453","8833999","2181351"
"140","5430462","2181352"
"144","4337830","2181353"
"14438","633217554","2181354"
"91","1698612","2181355"
"1367","42099019","2181356"
"4245","155248783","2181357"
"460","12890960","2181358"
"147","4465313","2181359"
"928","33154524","2181360"
"4551","174329365","2181361"
"38870","1453682531","2181362"
"488","16603151","2181363"
"130","3606053","2181364"
"60","1914277","2181365"
"149","3767980","2181366"
"118","3147283","2181367"
"168","5523185","2181368"
"30","1061290","2181369"
"889","23933048","2181370"
"21","542575","2181371"
"120","4015483","2181372"
"81","2599278","2181373"
"27","941381","2181374"
"147","4465313","2181375"
"3280","110494673","2181376"
"30","843555","2181377"
"56","1359745","2181378"
"25","676989","2181379"
"831","21844797","2181380"
"137","3998366","2181381"
"171","5648713","2181382"
"46","1248935","2181383"
"596","22590088","2181384"
"20","791052","2181385"
"142","3377853","2181386"
"1283","38678335","2181387"
"1041","41952573","2181388"
"243","9925456","2181389"
"142","6447503","2181390"
"186","4976102","2181391"
"451","12536955","2181392"
"186","4800448","2181393"
"1679","60357584","2181394"
"173","3994355","2181395"
"21","419324","2181396"
"144","4337830","2181397"
"133","5108103","2181398"
"1790","67093935","2181399"
"50","1430029","2181400"
"1743","71505411","2181401"
"4346","158207811","2181402"
"1889","55969093","2181403"
"4763","177031138","2181404"
"5500","194636682","2181405"
"482","13829851","2181406"
"14438","633217554","2181407"
"1424","34180777","2181408"
"869","25319929","2181409"
"2105","54439000","2181410"
"1249","52488925","2181411"
"190","5520330","2181412"
"118","3147283","2181413"
"342","8677307","2181414"
"237","6200717","2181415"
"215","6957916","2181416"
"111","3660568","2181417"
"453","8833999","2181418"
"142","3861904","2181419"
"220","7080119","2181420"
"485","13567949","2181421"
"203","5825058","2181422"
"831","21844797","2181423"
"14438","633217554","2181424"
"137","3998366","2181425"
"626","22252545","2181426"
"596","22590088","2181427"
"1019","41634237","2181428"
"383","15355918","2181429"
"160","4240067","2181430"
"1679","60357584","2181431"
"173","3994355","2181432"
"144","4337830","2181433"
"1532","63234824","2181434"
"149","3767980","2181435"
"1026","27931414","2181436"
"140","5430462","2181437"
"144","4337830","2181438"
"14438","633217554","2181439"
"3496","133016872","2181440"
"1367","42099019","2181441"
"4245","155248783","2181442"
"460","12890960","2181443"
"147","4465313","2181444"
"928","33154524","2181445"
"932","19548527","2181446"
"30325","1190876287","2181447"
"422","5392368","2181448"
"414","14129636","2181449"
"103","2989980","2181450"
"52","1756413","2181451"
"168","5523185","2181452"
"445","15030833","2181453"
"18","517735","2181454"
"99","3586730","2181455"
"146","4463313","2181456"
"54","1356695","2181457"
"22","632098","2181458"
"1841","79846236","2181459"
"426","12422045","2181460"
"353","10768921","2181461"
"589","22454374","2181462"
"20","791052","2181463"
"112","2976641","2181464"
"218","9544636","2181465"
"134","6278044","2181466"
"393","11489176","2181467"
"102","2742363","2181468"
"1180","47075389","2181469"
"95","3084867","2181470"
"133","5108103","2181471"
"46","1344350","2181472"
"1690","70524111","2181473"
"4279","156907318","2181474"
"1560","48421303","2181475"
"4330","167580610","2181476"
"3021","126921625","2181477"
"725","21833503","2181478"
"805","24242260","2181479"
"1075","34098531","2181480"
"1233","52000965","2181481"
"155","4746393","2181482"
"200","5686329","2181483"
"212","6933076","2181484"
"99","3548048","2181485"
"241","7350224","2181486"
"445","15030833","2181487"
"179","6310431","2181488"
"212","7018528","2181489"
"200","5820008","2181490"
"426","12422045","2181491"
"582","21049150","2181492"
"589","22454374","2181493"
"358","14975098","2181494"
"393","11489176","2181495"
"1163","46316599","2181496"
"95","3084867","2181497"
"1679","68568509","2181498"
"871","27452878","2181499"
"140","5430462","2181500"
"3148","124042959","2181501"
"1288","40064260","2181502"
"4186","154020444","2181503"
"372","11506638","2181504"
"146","4463313","2181505"
"3021","126921625","2181506"
"4269","164217548","2181507"
"1162","39332079","2181508"
"835","28577044","2181509"
"37","1154999","2181510"
"25","780960","2181511"
"16","407548","2181512"
"84","2058085","2181513"
"443","13024449","2181514"
"27","734298","2181515"
"19","364480","2181516"
"74","2060655","2181517"
"22","671102","2181518"
"1278","41601493","2181519"
"2070","102848595","2181520"
"116","2632728","2181521"
"88","2080075","2181522"
"2070","102848595","2181523"
"37","1154999","2181524"
"16","407548","2181525"
"443","13024449","2181526"
"32","868703","2181527"
"326","4134639","2181528"
"2070","102848595","2181529"
"22","671102","2181530"
"49","1546223","2181531"
"19","364480","2181532"
"1278","41601493","2181533"
"1993","40434129","2181534"
"63","874083","2181535"
"453","8833999","2181536"
"12","112520","2181537"
"337","7281881","2181538"
"21","220597","2181539"
"7","48396","2181540"
"5","24192","2181541"
"73","1016536","2181542"
"17","189687","2181543"
"13","165828","2181544"
"114","2205354","2181545"
"10","159462","2181546"
"30","488536","2181547"
"48","936013","2181548"
"91","1698612","2181549"
"1201","26113564","2181550"
"150","2061709","2181551"
"26","256393","2181552"
"5","96840","2181553"
"66","847495","2181554"
"7","104257","2181555"
"453","8833999","2181556"
"12","112520","2181557"
"63","874083","2181558"
"453","8833999","2181559"
"26","256393","2181560"
"7","48396","2181561"
"5","24192","2181562"
"73","1016536","2181563"
"17","189687","2181564"
"13","165828","2181565"
"10","159462","2181566"
"453","8833999","2181567"
"13","165828","2181568"
"26","256393","2181569"
"30","488536","2181570"
"40","863859","2181571"
"235","6604199","2181572"
"85","1099911","2181573"
"1201","26113564","2181574"
"364497","6920629357","2181575"
"7163","150910011","2181576"
"338","4526332","2181577"
"10479","206075350","2181578"
"2855","44985892","2181579"
"572","7695079","2181580"
"837","11135338","2181581"
"1477","17975363","2181582"
"1025","16994950","2181583"
"408","4778594","2181584"
"1378","27935355","2181585"
"1052","12685053","2181586"
"388","5061923","2181587"
"469","6494072","2181588"
"5275","84631930","2181589"
"15610","250235443","2181590"
"528","6033698","2181591"
"421","4458334","2181592"
"813","10038290","2181593"
"429","4340440","2181594"
"76","588743","2181595"
"490","6483689","2181596"
"1422","19058219","2181597"
"30004","480052989","2181598"
"202","2178362","2181599"
"971","13816860","2181600"
"632","7972685","2181601"
"14142","237854390","2181602"
"493","5321345","2181603"
"30321","613789816","2181604"
"36410","1039943972","2181605"
"2587","32652930","2181606"
"2078","27509195","2181607"
"9579","172483721","2181608"
"3294","63609692","2181609"
"6626","100572711","2181610"
