"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text"
"10745","B0029NVMXA","A141UHKVDMS0OS","Maggie","0","0","5","1342310400","They run me over to get their Cod and Shrimp...","Another popular seafood flavor that Sophie and Samson won't share.  When I bend down to place their bowls in front of them, they are on their back legs trying to get to it before I can put the bowl on the floor.  They act like they have not been fed in days. Nothing will disturb them - not even their favorite UPS man who brings them treats.  Can't beat Amazon prices !!!"
"10746","B0029NVMXA","A141UHKVDMS0OS","Maggie","0","0","5","1342310400","Cats love it!!!","Every day is Thanksgiving at Sophie and Sam's dinner mat when they receive their Whiskas Turkey and Giblets in gravy.  They are quick to devour it and clean each other right after eating (I know they hope to pick up a piece hidden in the fur!).  I only buy from Amazon because of their awesome prices!"
"10747","B0029NVMXA","A141UHKVDMS0OS","Maggie","0","0","5","1342310400","My cats go crazy!","Both my cats love Whiskas in any flavor.  My female cat, Sophie, is usually the one that takes little bits until it is gone.  When she hears me tearing the Whiskas Pouches, she flys into the kitchen and waits patiently for her food.  She never lifts her head up from the bowl until every piece is gone.  She will then sit by her brother, Samson, to get more food if he leaves.  After he gulps his food down and see's his Sissy waiting for some of his, he will tease her by taking one piece of his food out with his paw, look at her and when she trys to take it away he puts his paw on it and scoops it into his mouth. i can always count on empty bowls when I buy Whiskas.  The price at Amazon is more reasonable than the grocery store."
"10748","B0029NVMXA","ATY87SSGU6ZIU","KD","0","0","5","1333411200","Cats love it","Cats love this stuff. One pouch doesn't go far so it is more of a treat than a meal (unless you feed according to recommendations on box).Pouches are easy to open and a little messy, always seems to get on my fingers.My cats come running if they see me reach for the pouch or they hear the sound of flicking it back and forth before opening.All the yucky stuff (think fast food for cats) must be addicting because they seem to listen for the very quiet sound of the rustling pouch.  We give pouches as a treat."
"10749","B0029NVMXA","A26JYIPTHH25VC","Moto","0","0","4","1332028800","They lovbe it","They LOVE it, I give my kitties (Silki and Tuffy) half a pouch each as a mid day snack to keep thier bird terrorizing energy level up.I gave it 4 stars only because it's a little messy to tear open sometimes, and I don't use scissors because you have to clean them afterwards. Oh Well, they DO love it."
"10750","B0029NVMXA","A131EGFQWA6B92","A. Marshall ""Ann S.""","0","0","5","1329523200","Tasty food for a picky cat","Our beloved Bengal kitty, Isabel, is 13 years old and suffering from kidney stones, which are inoperable in felines. For years she lived on dry food but began to shun it as her health declined. Our vet ultimately advised feeding her whatever she'd eat: ""She might as well be as happy as possible in her declining years.""So, we offered her one soft food after another. She turned up her nose at the expensive, vet-sold brands and repeatedly rejected one national brand and flavor after another. Finally, to her gustatory delight (and our great relief), she made her choice: this particular Wiskas version is the ONLY kind she'll eat day in and day out. It MUST be Whiskas with the turkey AND GIBLETS in GRAVY. The gravy seems to add a certain flavor and texture she can't resist.We surmise that, like humans, our pets have food preferences linked to palate-pleasing aroma and taste. This Whiskas is the one that rings the bell for our Izzy. No, it's not the best choice for managing kidney stones, but she's got to eat. (So you won't worry that we're ignoring her renal problems, she's on daily medication and is doing quite well.)It's not an inexpensive cat food, but its packaging is very convenient and space-saving. The Amazon auto-ship program is a life saver. The cartons always arrive on time, and the per-package bulk rate is lower than the price of small quanities. Also, our local Target was the only place we could find this exact variety, and now the store no longer carries it. (Remember, our cat demands GIBLETS and GRAVY and accepts no substitutes).Give autoship a try. The price is better, and you can easily adjust the quantity and frequency of shipment or cancel altogether."
"10751","B0029NVMXA","A2SLZMD0UYRT5X","cat's food","0","0","5","1323993600","They like em'....they like em'.","My finicky cats are difficult to please particularly when it comes to their food.Boy,....was I finally RELIEVED...when they chowed down on these!!!"
"10752","B0029NVMXA","AIRDXLFAP75QK","Noel Butchart","0","0","5","1321660800","My cat loves Whiskas Beef in Gravy","My cat will eat NOTHING but Whiskas Beef in Gravy cat food. Being able to order and receive it through the mail has been a blessing. I get it for my mom because she cannot drive to the store because of her health issues. Its great not to have the extra burden of getting cat food. Her cat is her companion through hard times."
"10753","B0029NVMXA","A3F3B1JPACN215","Michael G. Lustig","0","0","4","1273536000","My cats come running","I have two big cats that are over 15 lbs. each.  For breakfast, I give them each a packet of Whiskas Choice cuts.  They inhale the food in about 2-3 minutes.  This food doesn't have that catfood smell that most canned foods have.  There's a lot of gravy so the price is pretty high considering the amount of liquid.  Friskies Cat Food Favorites, 6-Flavor Variety Pack, 3-Ounce Pouches (Pack of 24) are more expensive and very similar.I have these on Subscribe and Save so the price is pretty good.  Based upon my cats reaction, they really like this food."
"10754","B0029NVMXA","A3GO0TGP9IO9NM","H. Pass","0","0","3","1248307200","Poor quality ingredients, but my cat loves it.","I bought this product because my older cat stopped eating the wellness dry and wet food I usually fed her.  She likes this food and she begs for it every morning and evening when it is time for her meal.  The ingredients are not quality ingredients but this food is keeping my kitty satisfied."
"10755","B0029NVMXA","A1NBFLEAM99U52","C. Mart","0","1","1","1349913600","Horrible stuff but it's all the cat will eat!!","I adopted a 12 yo cat from a woman who had a premature baby with a lung condition.  She's skinny and will eat very little besides Wiskas.  I think it's Soilent Green for cats.  I would never feed this to her if she would eat anything else.  I don't think she's long for this world!!"
"10756","B008VRDF42","A2JN8M12SV0W0R","Elvis of Dallas","2","2","5","1348704000","Bought for my wonderful mother","My mom had gotten some of the dollar store knockoffs - they weren't bad and they certainly were cheap, but the look on her face when I gave her these was worth every penny.Although, I think she's managed to eat most of them in a couple of weeks and still stays 120 lbs... LOL"
"10757","B008VRDF42","A34RBWPGZFL40Y","Kathy","0","0","5","1350518400","Pumpkins!!!  Lots of Pumpkins!!!!","As you can see by the pic I posted, you get your moneys worth!!  I am very happy with my purchase!!  They are exactly as described and delivered fast!!  I have already purchased another one!!  :)"
"10758","B0001FQUF8","A3DNML4B4SY4BJ","ABC Computers","0","0","5","1337472000","Fantastic cheese","Great cheese. Wonderful flavor. Made my spaghetti & meatballs better than it's ever been & made the lasagna even better. Fast delivery."
"10759","B001EQ5536","AIZTK5YEYI87R","H. Taylor","6","6","5","1253664000","Adds a great punch of flavor!","I use this low-sodium seasoning blend all of the time. I just add it to a dish at the end of preparation for a punch of flavor. The roasted garlic is milder than fresh, so you don't have to worry about the usual raw garlic flavor, which makes it perfect to sprinkle over soups, salads, baked potatoes, dips, etc. It has it onion, red and green peppers, and additional ingredients in it.5/6/12 Still an excellent product, but not worth the new price. I will not be reordering."
"10760","B001EQ5536","A31EFX1KCRGX5O","Jim Harmon","4","4","5","1260576000","great","This product is the absolute best for bar-b-queing meat, the roasted garlic turns the trick. It's a little pricey (about twice as much) but Amazon did have a nice discount that makes it more palatable."
"10761","B001EQ5536","AZVWPEM8C8QUR","Maureen","2","2","5","1261958400","Best Seasoning!","My husband has used this seasoning for years.  We bought it through Sam's then could never find it again. I thought why not look on Amazon and as usual there it was. I love this site!  The bottles are large and well worth the money. It's just the best seasoning!"
"10762","B001EQ5536","A205YOD43VWD6I","Robert Gambino","0","0","5","1310688000","Great spice","This is a great spice for almost anything. We use it on meats, in soups and it makes a spicey garlic bread. We have been using it for some time and will continue to use it."
"10763","B001EQ5536","A1YWY8U6UZTRFJ","Barbara R. Harvey","0","0","5","1300147200","Great stuff","Durkee Roasted Garlic Seasoning Blend, 21-Ounce Containers (Pack of 2)This Seasoning turns any meat or vegetable into a tasty treat."
"10764","B001EQ5536","A24JLNZGFDSJNS","Janice M. Dunn ""Janice D.""","0","0","5","1290729600","excellent flavor enhancer","I use this on steamed/simmered vegetables (greens, peas and beans,) roasted meat and poultry and in cold meat salads ( chicken,ham,turkey and tuna. )It adds just the right combo of flavor with or without other spices you may want to add. Very glad amazon offers this 2-pack on the subscribe and save program."
